time_s,rsrp_dbm,sinr_db,cqi
1.116,-67.54908738495375,28.876107603457854,15
1.117,-67.7945114209718,28.630206124433613,15
1.118,-67.81507815994503,28.609162052323043,15
1.119,-67.1284271617982,29.29533582736199,15
1.12,-66.42372549793927,29.99956037830296,15
1.121,-65.67954673298027,30.743262140694497,15
1.122,-65.42123064309628,31.00110133852202,15
1.123,-66.65509723923937,29.766757960993957,15
1.124,-65.53077334214115,30.890605187539197,15
1.125,-66.7632682656562,29.657633704463642,15
1.1260000000000001,-66.74157187621155,29.678853645500713,15
1.127,-67.59981250996476,28.82013667465333,15
1.1280000000000001,-67.84990460257056,28.56956835642724,15
1.129,-67.7633634141987,28.655633430813097,15
1.1300000000000001,-67.68655844144263,28.731962401377874,15
1.131,-67.52931085731359,28.888734095270763,15
1.1320000000000001,-66.38734761067515,30.030221563788608,15
1.133,-66.25601050153253,30.161083007086575,15
1.1340000000000001,-66.71025992890156,29.70635802630921,15
1.135,-66.14165095694844,30.274491557450705,15
1.1360000000000001,-65.40846854096431,31.007198645380264,15
1.137,-66.71483075361711,29.7003612175903,15
1.1380000000000001,-66.45133418848567,29.963382680662306,15
1.139,-66.11219412593579,30.302047754390856,15
1.1400000000000001,-66.61730945742683,29.796457547476862,15
1.141,-65.71080459814686,30.702487644892557,15
1.1420000000000001,-66.1095374886403,30.303280106253823,15
1.143,-66.26321537995477,30.149127680673313,15
1.1440000000000001,-66.65922591730094,29.752642723100628,15
1.145,-66.88262603425044,29.528768300124405,15
1.1460000000000001,-68.0218516352334,28.38906850747471,15
1.147,-69.40151716152734,27.008928904034303,15
1.1480000000000001,-68.20250250674424,28.2074695963514,15
1.149,-69.08194775184913,27.327550503621172,15
1.1500000000000001,-70.04644421456423,26.362580308281586,15
1.151,-71.93882302938444,24.46972787599794,15
1.1520000000000001,-72.49618809933519,23.911889303904957,15
1.153,-73.60031275863344,22.80729125794582,14
1.154,-72.19453605746669,24.21259468809318,15
1.155,-71.37085840286265,25.03579918747946,15
1.156,-71.99231546026859,24.413869090817514,15
1.157,-70.1435683035416,26.26214332441031,15
1.158,-69.42560800880645,26.979630812293212,15
1.159,-69.8230804927611,26.581685637928313,15
1.16,-72.0131995280592,24.391094028822007,15
1.161,-70.13206086004466,26.271760239790467,15
1.162,-71.38708996045969,25.016258799251496,15
1.163,-72.80478597086898,23.598090565800412,15
1.164,-71.94714306938778,24.455261361481995,15
1.165,-69.9453597471754,26.456572695296906,15
1.166,-68.90152687270933,27.499933698927673,15
1.167,-68.58179834802411,27.81919047049965,15
1.168,-68.24932402728248,28.15119315601011,15
1.169,-67.71515642830497,28.684889237798433,15
1.17,-67.28104985545266,29.118524411663454,15
1.171,-67.26172200102957,29.13738098546108,15
1.172,-67.39047333642421,29.008158487962667,15
1.173,-67.65290136215668,28.74525941880801,15
1.174,-68.47991012413421,27.917779732249745,15
1.175,-68.88035609087255,27.516862959931956,15
1.176,-70.43938848536544,25.95735987902075,15
1.177,-70.61005383305836,25.786223964230473,15
1.178,-71.5143637768927,24.88144357277951,15
1.179,-72.47825310567626,23.91708391601987,15
1.18,-72.3363273721333,24.05853944138706,15
1.181,-71.19217660691078,25.202220118393885,15
1.182,-70.48783676084483,25.906089996363942,15
1.183,-71.8815475671375,24.511909342254924,15
1.184,-72.7365586627922,23.656428519223134,15
1.185,-71.95211877313123,24.440398802105964,15
1.186,-72.79860118093626,23.59344690828143,15
1.187,-72.9810905775166,23.410488146599878,15
1.188,-72.51214957438853,23.878959905704665,15
1.189,-73.324817731405,23.065822625902502,15
1.19,-73.21216374924263,23.178007606676367,15
1.191,-74.30117275049206,22.088529725595233,14
1.192,-74.73744140961733,21.651792308354647,14
1.193,-74.39032501009301,21.9984400716396,14
1.194,-75.64791980200427,20.740376765524466,13
1.195,-75.16424505948535,21.223583116034558,14
1.196,-75.08267389575603,21.304686010109606,14
1.197,-74.52868608572749,21.858205672997947,14
1.198,-74.2702251590228,22.116198575235963,14
1.199,-73.073978564689,23.31197726793613,15
1.2,-72.95600999000871,23.429478063975246,15
1.201,-73.30411954178626,23.080900856708425,15
1.202,-73.17961064114276,23.204942225173998,15
1.203,-72.71008335097247,23.67400210663707,15
1.204,-72.67063917211472,23.712979000417732,15
1.205,-72.63976432088585,23.74338669035899,15
1.206,-73.22779010886077,23.154893865045274,15
1.207,-73.75990128937401,22.622315771301412,14
1.208,-74.88599927817475,21.495750993537538,14
1.209,-73.34573754564673,23.035546061529196,15
1.21,-74.35661855684091,22.024198510384704,14
1.211,-74.86898927530287,21.511361376717765,14
1.212,-75.38218823531992,20.99769612640028,13
1.213,-74.53328842121708,21.846129775266483,14
1.214,-74.70798748638856,21.670964670081364,14
1.215,-73.59287347820678,22.785612763631686,14
1.216,-74.12022233951126,22.257798113237143,14
1.217,-73.83448240115334,22.543072388205484,14
1.218,-74.48699971721268,21.89008953461622,14
1.219,-72.63487793666907,23.74174590364869,15
1.22,-73.62854898246705,22.747609572517415,14
1.221,-73.33729743445507,23.038395961533062,15
1.222,-72.78840034303921,23.586828020448593,15
1.223,-72.44451210366154,23.930251353981,15
1.224,-72.61270848700464,23.761590191606693,15
1.225,-72.72816329739344,23.64567072915978,15
1.226,-72.69471705994077,23.67865244168641,15
1.227,-72.82140755924223,23.551497544749935,15
1.228,-72.01930848008242,24.353132353724725,15
1.229,-70.21266771206118,26.159308979169843,15
1.23,-70.78035424851035,25.591158427912365,15
1.231,-72.00098441869221,24.370064370848926,15
1.232,-72.10715886234254,24.26342616840258,15
1.233,-69.99043329537635,26.379688104817195,15
1.234,-70.77219392437866,25.597463973666578,15
1.235,-69.49131269270086,26.87788183175814,15
1.236,-68.22969227006767,28.139039009525945,15
1.237,-68.87424355949042,27.494024604117463,15
1.238,-68.55956805001108,27.808237126649445,15
1.239,-67.3765582510762,28.990784067834095,15
1.24,-67.91048730061651,28.45639228989939,15
1.241,-68.27718218959234,28.089234802043688,15
1.242,-68.9437592167123,27.42219530571704,15
1.243,-69.94394175222742,26.421550430827068,15
1.244,-70.6002877831821,25.764742190488015,15
1.245,-71.70839544971912,24.656172444715704,15
1.246,-71.72608771992093,24.638018225586276,15
1.247,-72.41185714766169,23.95178697938412,15
1.248,-72.23555708337403,24.127625355835185,15
1.249,-73.5547631587869,22.80795772336902,14
1.25,-73.25222394104289,23.110035515001563,15
1.2510000000000001,-72.54388279820573,23.81791536282754,15
1.252,-74.21520829436194,22.146128702918908,14
1.2530000000000001,-73.85067853724222,22.510197427703417,14
1.254,-72.79095621664662,23.569458847539426,15
1.2550000000000001,-73.80065974176539,22.55929455339508,14
1.256,-72.3731674084238,23.986326249603497,15
1.2570000000000001,-72.0453707842387,24.31366236870616,15
1.258,-72.6655678591378,23.693004920933728,15
1.2590000000000001,-72.7211414384397,23.636971101125887,15
1.26,-72.2639052574968,24.093747174088534,15
1.2610000000000001,-72.22617894619879,24.131013510090252,15
1.262,-71.80523710943865,24.551495504396303,15
1.2630000000000001,-72.61493985201987,23.741333052361412,15
1.264,-72.48586523046036,23.869948097625873,15
1.2650000000000001,-73.67858702869884,22.676766856409174,14
1.266,-73.74052852927329,22.614366046331448,14
1.2670000000000001,-74.45931495618424,21.895120443550322,14
1.268,-75.00943219815169,21.344544159503933,14
1.2690000000000001,-73.89800430945627,22.455513140069684,14
1.27,-72.95154760640315,23.401511069100515,15
1.2710000000000001,-72.44404392471992,23.90855611102687,15
1.272,-73.37191686602576,22.980224664387592,14
1.2730000000000001,-73.61752262153105,22.73416053813027,14
1.274,-72.58143819433631,23.7697867293124,15
1.2750000000000001,-72.47789163770098,23.872875184832484,15
1.276,-70.5676396577137,25.78266919875981,15
1.2770000000000001,-70.3356237363133,26.01422728931343,15
1.278,-70.28037623978294,26.069017090368085,15
1.2790000000000001,-70.64422777705137,25.704707993152883,15
1.28,-70.62550820788438,25.722970138059885,15
1.281,-70.84549828156928,25.502522775959555,15
1.282,-70.34111805993521,26.006445845180576,15
1.283,-69.6502836506265,26.69682323823636,15
1.284,-70.43645426513949,25.91019574378832,15
1.285,-71.64472254515837,24.701470720309974,15
1.286,-73.22471402914393,23.12102262949825,15
1.287,-72.79212156620586,23.55315862240108,15
1.288,-73.71698342214984,22.627840433370455,14
1.289,-75.47776654494814,20.86660111459173,13
1.29,-75.05467699336494,21.289234607458305,14
1.291,-72.89852945615786,23.444926223370125,15
1.292,-72.90702102091073,23.435978874900943,15
1.293,-72.21292048774082,24.12962376209098,15
1.294,-72.17594730174497,24.166141440000874,15
1.295,-72.29084854775901,24.05078482395231,15
1.296,-71.55469347313928,24.786484666746382,15
1.297,-71.85381507857537,24.486907967850907,15
1.298,-71.67730724570427,24.662960845786294,15
1.299,-71.4628024902302,24.877010785005712,15
1.3,-72.08011417859534,24.259244419224327,15
1.301,-71.29223092590544,25.04667313349369,15
1.302,-71.50647424170248,24.831975418429128,15
1.303,-72.19524687703777,24.142748523136607,15
1.304,-71.78190170482895,24.55563957485573,15
1.305,-72.57855615513579,23.758531143683932,15
1.306,-72.5728238673541,23.763809590382618,15
1.307,-72.59844371935995,23.737736037232867,15
1.308,-71.71250109590189,24.623225099643292,15
1.309,-71.37038546514476,24.964887309606127,15
1.31,-71.45764063318825,24.87717886117884,15
1.311,-70.84062071814057,25.49374563641021,15
1.312,-69.77232782019584,26.561585535263216,15
1.313,-69.439110400239,26.894350097009895,15
1.314,-69.5746026159033,26.758405164174004,15
1.315,-70.80434110254198,25.52821410155922,15
1.316,-71.77981107377998,24.552291695697587,15
1.317,-72.08442147996469,24.247228996398583,15
1.318,-72.63000143760755,23.70119688730767,15
1.319,-72.80246387039216,23.528282444898068,15
1.32,-72.76552722127333,23.564767226371828,15
1.321,-72.33677469897889,23.9930680231579,15
1.322,-72.42440644169159,23.904984697230294,15
1.323,-72.04541801962029,24.28352167853692,15
1.324,-72.03265715732455,24.29583124267491,15
1.325,-73.71697082953024,22.611066415075104,14
1.326,-74.47233972973731,21.855246502394188,14
1.327,-74.5362458669852,21.79088949574938,14
1.328,-75.48387967426967,20.842804962301518,13
1.329,-74.88878036859128,21.4374536852066,14
1.33,-73.54348958326047,22.782294031310776,14
1.331,-72.51156658106798,23.813766737979797,15
1.332,-72.71207499755013,23.612808169833862,15
1.333,-71.48743299153399,24.837000168202337,15
1.334,-71.42796312035973,24.89602017590153,15
1.335,-71.77493409894092,24.548599478174253,15
1.336,-72.33791542179532,23.985168580659145,15
1.337,-72.61989541375647,23.702739158679023,15
1.338,-72.96196944237127,23.360215844843285,15
1.339,-72.82591790189015,23.49581824505783,15
1.34,-72.70359015546943,23.617696996322586,15
1.341,-72.71725606085936,23.60358224104356,15
1.342,-72.36963636579743,23.950753231639446,15
1.343,-71.40921558264463,24.91072545590546,15
1.344,-70.68780552345923,25.63168710193951,15
1.345,-72.01989682779924,24.29914753033966,15
1.346,-74.18782543845037,22.13077079847632,14
1.347,-73.36822631561276,22.949921946305416,14
1.348,-74.4952386281926,21.822461805076806,14
1.349,-74.62745609516827,21.689796655968085,14
1.35,-75.54065336346562,20.776151852209406,13
1.351,-76.94289327871645,19.37346454832492,13
1.352,-76.34027355194131,19.975637033450003,13
1.353,-75.58081415514758,20.73464933573314,13
1.354,-75.96259859000095,20.352417953664514,13
1.355,-78.00453856396192,18.310031179939468,12
1.356,-78.26439067400914,18.049732417735125,12
1.357,-77.73383781246064,18.579838774889243,12
1.358,-78.78033216257157,17.53289806830241,12
1.359,-78.40267396984783,17.910110052624418,12
1.36,-78.20543293964002,18.106905022660374,12
1.361,-77.52168867289197,18.790203377622095,12
1.362,-77.24769286708407,19.0637534201848,13
1.363,-77.89342207273468,18.417578599985717,12
1.364,-76.70908786058254,19.601467346441666,13
1.365,-76.69915297138705,19.610956918948762,13
1.366,-76.58057639413417,19.72908832867658,13
1.367,-77.22025460404957,19.088965100554866,13
1.368,-77.42695205646542,18.881822779406907,12
1.369,-77.99265084113173,18.31567927563811,12
1.37,-77.94381431048832,18.364071236964005,12
1.371,-76.32969649992448,19.977744628150667,13
1.372,-77.34463726295628,18.962359595837313,12
1.373,-78.52004006622626,17.786512673536695,12
1.374,-77.08317802383729,19.222930747301174,13
1.375,-77.10141864916133,19.20424630391403,13
1.3760000000000001,-77.50135651932356,18.80386476640525,12
1.377,-76.46415800822106,19.840619761032915,13
1.3780000000000001,-76.83698984131912,19.467344562486844,13
1.379,-75.17279759672529,21.131093592814608,14
1.3800000000000001,-74.53003479761146,21.77341332899934,14
1.381,-74.88260820392253,21.42039701125117,14
1.3820000000000001,-73.02133686592553,23.28122558945806,15
1.383,-73.53240002441157,22.769719822983877,14
1.3840000000000001,-72.9022353708274,23.399442020536792,15
1.385,-72.66560898758834,23.635626099856367,15
1.3860000000000001,-71.60487292643042,24.695920009361455,15
1.387,-70.37062100281453,25.929729933745985,15
1.3880000000000001,-70.4577996591014,25.842109430804033,15
1.389,-71.19475227768218,25.1047151182992,15
1.3900000000000001,-70.89322712942304,25.405798725520082,15
1.391,-71.54997609590575,24.748608371039573,15
1.3920000000000001,-69.94255331931907,26.355589912823596,15
1.393,-69.96034706681833,26.337355083871472,15
1.3940000000000001,-70.39486923272466,25.902391990016646,15
1.395,-70.35469920588774,25.942121242563992,15
1.3960000000000001,-71.59010675555975,24.706273072415918,15
1.397,-72.4638959523507,23.83204340911686,15
1.3980000000000001,-71.49650528799509,24.79899376108682,15
1.399,-72.1124752383327,24.18258365264044,15
1.4000000000000001,-73.02823596576171,23.266382921533953,15
1.401,-72.59051826383379,23.703660774370036,15
1.4020000000000001,-71.63062409751006,24.663115246341913,15
1.403,-71.0973684361576,25.195931368236813,15
1.4040000000000001,-70.3550857634593,25.93777465652609,15
1.405,-71.10028180153635,25.192139389242794,15
1.4060000000000001,-72.36879367835597,23.923188438573924,15
1.407,-71.15568778613479,25.13585541245699,15
1.408,-71.50808000618407,24.783024429734862,15
1.409,-71.78670677153066,24.503959057534782,15
1.41,-70.74111074277023,25.549116635415153,15
1.411,-70.37940187050386,25.910387212928917,15
1.412,-70.1156873518189,26.17366359314268,15
1.413,-68.44125901329579,27.847653949630036,15
1.414,-69.16951996752564,27.118955169953733,15
1.415,-68.56194892993,27.726088538846135,15
1.416,-68.7029594137354,27.58464054323454,15
1.417,-68.66245269300906,27.624709909205563,15
1.418,-67.57589999685567,28.710825407808294,15
1.419,-67.3816692645453,28.9046190999264,15
1.42,-67.16995293611953,29.115898545672017,15
1.421,-66.52251866869463,29.76289608808257,15
1.422,-67.09648453667558,29.188493652906704,15
1.423,-68.04197119098593,28.242570589374445,15
1.424,-69.1206955016443,27.163410027620785,15
1.425,-70.92272726794994,25.3609421685,15
1.426,-69.30749131881846,26.975742183249952,15
1.427,-70.3843859879888,25.898411738285205,15
1.428,-70.6848243603938,25.597537748826298,15
1.429,-71.019524101123,25.262402549937114,15
1.43,-70.85505818729507,25.426433164652316,15
1.431,-70.27450448575244,26.00655172628281,15
1.432,-69.68004241593871,26.60057881553827,15
1.433,-70.30992371389385,25.970262696531968,15
1.434,-70.56876356860253,25.710988180432448,15
1.435,-70.44333940201118,25.83597784544645,15
1.436,-70.76482217684733,25.51406072899958,15
1.437,-69.52999233247682,26.748456391879078,15
1.438,-69.27302802228327,27.004986680854422,15
1.439,-68.82357796316208,27.454002879183207,15
1.44,-68.45205084078401,27.82509630134769,15
1.441,-67.6708342231909,28.60587937945896,15
1.442,-67.7462839331973,28.52999629085536,15
1.443,-69.0478044213296,27.22804258516343,15
1.444,-68.88646672426823,27.388947225855553,15
1.445,-69.60572627508974,26.66925478000796,15
1.446,-70.19421078967342,26.080337531894166,15
1.447,-69.83197973655348,26.442136013132654,15
1.448,-68.94215471918584,27.331528620420222,15
1.449,-69.10008711325577,27.17316397822423,15
1.45,-69.0126270161039,27.260191989356674,15
1.451,-67.76996270556043,28.50242437613992,15
1.452,-67.79245922645707,28.47949609389481,15
1.453,-65.85071629460576,30.4208074269619,15
1.454,-65.68004089916677,30.59105138633338,15
1.455,-67.45084333328755,28.819817679014225,15
1.456,-67.06008957109242,29.21014033103249,15
1.457,-66.99454825843955,29.275250696682377,15
1.458,-66.17608490003893,30.093283271406186,15
1.459,-65.9031808724346,30.365756678812147,15
1.46,-66.3162350453339,29.952272049345176,15
1.461,-67.6158442299144,28.652232571979862,15
1.462,-68.0192059183918,28.24844075465268,15
1.463,-68.93998157665024,27.327235131631614,15
1.464,-69.59945367019347,26.66733323756496,15
1.465,-69.26035665013424,27.00600062149203,15
1.466,-68.03562940858767,28.230298391449708,15
1.467,-67.92046845655013,28.34503003659355,15
1.468,-69.13271992123073,27.132349429866398,15
1.469,-68.93227557703777,27.33236479701183,15
1.47,-68.11450523020036,28.149706331952554,15
1.471,-68.83176495813487,27.432017957424048,15
1.472,-69.12473695215228,27.13861748226705,15
1.473,-69.2823837335931,26.980542385292804,15
1.474,-70.09874048255259,26.163757486557696,15
1.475,-69.69063679908732,26.571433186156824,15
1.476,-69.93862607118557,26.32301609625351,15
1.477,-69.72727837712773,26.533936138718918,15
1.478,-70.61139696781957,25.64939006279882,15
1.479,-71.08595045115598,25.174409260749787,15
1.48,-70.57702942278854,25.682903137071698,15
1.481,-70.9993302174337,25.260175357199493,15
1.482,-69.65855465569337,26.600524100682637,15
1.483,-70.13999963736087,26.118652467879112,15
1.484,-70.08304350598704,26.17518211538938,15
1.485,-69.43971050532403,26.81808879961253,15
1.486,-70.77727968645705,25.480093469614523,15
1.487,-72.34618615787733,23.91076101705533,15
1.488,-73.65683362360643,22.59968773806447,14
1.489,-72.59634234501623,23.65975337142118,15
1.49,-73.0872599572903,23.16841028209288,15
1.491,-70.97219653241444,25.283048398244787,15
1.492,-71.53849256505993,24.716327225356594,15
1.493,-71.45947155961666,24.794923259189275,15
1.494,-70.25468651024347,25.999283505734905,15
1.495,-68.7122868577102,27.541258524374467,15
1.496,-67.18555543148597,29.0675654857896,15
1.497,-66.42943572512098,29.823260896580873,15
1.498,-65.85688467484869,30.395387820665526,15
1.499,-65.6661632132664,30.58568532559693,15
1.5,-65.32857821820407,30.922846533695715,15
1.5010000000000001,-66.11023138044212,30.140769754332077,15
1.502,-67.08272413158227,29.16785355605481,15
1.5030000000000001,-67.33874019822449,28.911414212414442,15
1.504,-67.72328941784869,28.52644188608151,15
1.5050000000000001,-68.32789252216,27.921415845501304,15
1.506,-67.95231314657325,28.296572455409365,15
1.5070000000000001,-67.37648406673276,28.871978940311674,15
1.508,-67.5446708609725,28.703369722024572,15
1.5090000000000001,-66.55095040319142,29.69666792679933,15
1.51,-67.77523328458042,28.471962963595242,15
1.5110000000000001,-68.16218846203242,28.084585875669564,15
1.512,-68.96878804090215,27.27756455781764,15
1.5130000000000001,-70.69930125561949,25.546629775759722,15
1.514,-70.87714314433534,25.36836649149486,15
1.5150000000000001,-71.0804069428605,25.16468146936227,15
1.516,-69.91571686412215,26.32895049658473,15
1.5170000000000001,-69.53168356281586,26.71256291861655,15
1.518,-70.53939408543316,25.704431689116028,15
1.5190000000000001,-69.11319460400448,27.130210636202584,15
1.52,-68.2705551408474,27.972429737708353,15
1.5210000000000001,-67.99302050539188,28.249544184353155,15
1.522,-68.39906772367418,27.843076950250357,15
1.5230000000000001,-69.39846020802486,26.84326462321907,15
1.524,-69.86956380889328,26.371741352959504,15
1.5250000000000001,-69.10690057292499,27.13398509297566,15
1.526,-67.71294882629319,28.527517517243833,15
1.5270000000000001,-66.6586665849438,29.58138060996756,15
1.528,-67.33653552476471,28.90309269540839,15
1.5290000000000001,-68.5118934797499,27.727315939721684,15
1.53,-68.5920131801824,27.646777612773732,15
1.5310000000000001,-70.25681064137639,25.981561699399684,15
1.532,-70.11562584385611,26.1223282192245,15
1.5330000000000001,-70.3716328350626,25.865903124956308,15
1.534,-70.88225696326141,25.354861068478748,15
1.5350000000000001,-72.31112229198096,23.925577986412478,15
1.536,-71.92955636288536,24.306726337242452,15
1.537,-72.43342128658996,23.802444010502338,15
1.538,-73.44709452004368,22.78835354939218,14
1.539,-75.83597077578717,20.39906024152024,13
1.54,-75.76356913814242,20.471045002713417,13
1.541,-74.19737172388652,22.036825716343436,14
1.542,-72.78616338919184,23.447617526386743,15
1.543,-73.19311599307365,23.040248573976786,15
1.544,-73.70450882895891,22.528439565835306,14
1.545,-73.30482394566218,22.927708453296386,14
1.546,-74.1412878109121,22.09082876878,14
1.547,-73.86306959560656,22.368631341536815,14
1.548,-73.20990173655093,23.02138373490998,15
1.549,-72.19963885138291,24.031231331410233,15
1.55,-72.33345880847412,23.89699626281442,15
1.551,-72.54804945406694,23.6819906830285,15
1.552,-73.3148616985526,22.914763681809582,14
1.553,-74.00853689925157,22.220673901985492,14
1.554,-74.17518963158469,22.0536067682836,14
1.555,-73.84135344756642,22.38702872883765,14
1.556,-73.06665388009506,23.161314250897483,15
1.557,-73.75067634022749,22.476877923554312,14
1.558,-72.49807035186083,23.729070223059068,15
1.559,-72.76242867650232,23.46429838805252,15
1.56,-72.80854005226668,23.417773680567908,15
1.561,-73.45646716675064,22.769433413156396,14
1.562,-75.47316485081811,20.752322755101943,13
1.563,-74.6579738195752,21.567100991446257,14
1.564,-73.99783609475416,22.22682610060486,14
1.565,-74.21086889711944,22.01338086196102,14
1.566,-74.1257390782483,22.098098424085137,14
1.567,-73.67068624574597,22.55273917951964,14
1.568,-74.96238195020815,21.260631577816362,14
1.569,-75.34295937588881,20.879642434868902,13
1.57,-74.6078380823312,21.614352191281483,14
1.571,-75.6057756507577,20.616003265979153,13
1.572,-75.27659477896745,20.94477296131016,13
1.573,-76.3329033836416,19.888053360740724,13
1.574,-75.83092456881535,20.38962136038289,13
1.575,-75.7665850282249,20.45355026664774,13
1.576,-77.01838645942232,19.201338382130377,13
1.577,-75.90833221605476,20.3109823533308,13
1.578,-76.42223399041828,19.79667048810008,13
1.579,-76.97852496203464,19.23996960706347,13
1.58,-76.67196403164093,19.546120809630903,13
1.581,-75.5892522244861,20.628423070700386,13
1.582,-76.34988833604902,19.867377594939942,13
1.583,-76.18404490656648,20.032811842259633,13
1.584,-75.71953750952963,20.49691023931515,13
1.585,-75.05384284481374,21.16219608637794,14
1.586,-74.84446760238853,21.371162693625028,14
1.587,-75.09545060932149,21.11977123413558,14
1.588,-75.71942968681071,20.495383886858104,13
1.589,-75.558586371012,20.655819115783366,13
1.59,-76.36745272406935,19.846544858913873,13
1.591,-78.68183293366317,17.5317569287157,12
1.592,-78.11113746770619,18.102044857422527,12
1.593,-77.17460812777256,19.038166843606565,13
1.594,-78.99236427725515,17.220003524021273,12
1.595,-79.61207280911846,16.59988800584839,11
1.596,-78.85239040098769,17.359163611608963,12
1.597,-76.92695312501505,19.28419426929695,13
1.598,-76.77232073048951,19.438420229769466,13
1.599,-77.24660755735299,18.963727153230685,12
1.6,-77.24861525981704,18.96131338561507,12
1.601,-75.95507675297839,20.254446011971865,13
1.602,-76.3938751659887,19.8152419032953,13
1.603,-76.94256462387791,19.26614693470133,13
1.604,-77.20615491363928,19.002151319342516,13
1.605,-77.85056581545743,18.357335277179967,12
1.606,-77.57438740100842,18.63310873668337,12
1.607,-76.06016328441304,20.1469280838776,13
1.608,-75.68896269919027,20.517724085389272,13
1.609,-75.81116675255915,20.395115634144933,13
1.61,-75.96130908473641,20.244569090073334,13
1.611,-77.16276778475545,19.042706364286587,13
1.612,-76.28177696433168,19.923293345214624,13
1.613,-76.2351838506538,19.96948280581417,13
1.614,-76.27582554804283,19.92843764190948,13
1.615,-73.50929503959122,22.694564870553346,14
1.616,-73.26045137953697,22.94300543765301,14
1.617,-73.89522907184444,22.30782483938926,14
1.618,-74.2339867373445,21.96866445507631,14
1.619,-73.24955856687347,22.95269009402288,14
1.62,-73.16539306021181,23.036453256593568,15
1.621,-74.37490770963726,21.826536450655535,14
1.622,-73.57548984139638,22.62555235010712,14
1.623,-74.12815410829329,22.07248630228905,14
1.624,-72.5451943662788,23.655044451395316,15
1.625,-71.68524550373691,24.51459190918666,15
1.6260000000000001,-72.12989889815005,24.069537298325336,15
1.627,-71.11944425431444,25.079590914159738,15
1.6280000000000001,-71.1583074428835,25.040326886181067,15
1.629,-70.54286445947416,25.6553692189169,15
1.6300000000000001,-70.25811583308385,25.939717383514296,15
1.631,-71.09172797524903,25.10570496858122,15
1.6320000000000001,-71.72334076047007,24.473692099761678,15
1.633,-70.93796085536593,25.25867211058102,15
1.6340000000000001,-71.31894724013105,24.877286020989075,15
1.635,-71.74197380782597,24.453859938069535,15
1.6360000000000001,-72.60670124820243,23.588733172214816,15
1.637,-72.29026359421509,23.904771690614357,15
1.6380000000000001,-70.62351495154127,25.57112138773489,15
1.639,-71.62646975869202,24.567767825209383,15
1.6400000000000001,-71.68137985508142,24.512459163767723,15
1.641,-70.57979903564852,25.61364160861472,15
1.6420000000000001,-70.7629504422714,25.430092018016147,15
1.643,-70.49634081742687,25.696303649639013,15
1.6440000000000001,-71.50011082628139,24.692135838460555,15
1.645,-71.2240266116121,24.967822441847325,15
1.6460000000000001,-71.4708089870986,24.72064264626337,15
1.647,-70.73232800093014,25.458726403663007,15
1.6480000000000001,-69.8556824023763,26.334974964920157,15
1.649,-67.84801560843115,28.342244913184246,15
1.6500000000000001,-67.59215982052584,28.59770404716754,15
1.651,-67.55763223130064,28.63183517437308,15
1.6520000000000001,-67.6337678744443,28.555303261255467,15
1.653,-68.16221077109937,28.026464286815408,15
1.6540000000000001,-68.09431890721378,28.09396026524815,15
1.655,-68.55629264341975,27.631590836064586,15
1.6560000000000001,-68.6140234490773,27.573464530047858,15
1.657,-67.71379006309988,28.473302608427463,15
1.6580000000000001,-68.78237169758216,27.40432585925175,15
1.659,-68.02318835237685,28.163114282810938,15
1.6600000000000001,-67.14697189086488,29.038936015866973,15
1.661,-67.49933088402146,28.68618248758743,15
1.6620000000000001,-69.50398578564445,26.68113324431724,15
1.663,-70.16934064264929,26.015384239283634,15
1.6640000000000001,-69.2239819559877,26.960348971677565,15
1.665,-69.41405919376503,26.769877973536254,15
1.666,-70.40855113569222,25.774992465291305,15
1.667,-70.95199361557286,25.23115661328163,15
1.668,-70.35482609805412,25.827930953002472,15
1.669,-70.025938742415,26.1564253253172,15
1.67,-70.36357547395367,25.81839580506997,15
1.671,-70.79405469862365,25.3875239864495,15
1.672,-71.22803949829945,24.95314678772351,15
1.673,-72.08595686631442,24.094837215700792,15
1.674,-70.79906182248227,25.38134025070971,15
1.675,-71.17506577744405,25.004944482251283,15
1.676,-70.25574930329363,25.923869338373592,15
1.677,-69.12024809865275,27.058979120596845,15
1.678,-68.46509770928581,27.713738283298483,15
1.679,-69.0253054120342,27.15313954977895,15
1.68,-68.86839344003562,27.309660687042307,15
1.681,-69.07361721885131,27.10404626966898,15
1.682,-70.00203627922315,26.17523676705876,15
1.683,-69.87201833106644,26.30486446943792,15
1.684,-70.99744897413775,25.179043777191428,15
1.685,-70.10962579307353,26.066477105824294,15
1.686,-70.63138953294717,25.544323710404573,15
1.687,-70.57859014778643,25.596733637045816,15
1.688,-70.45958622232276,25.71534830115791,15
1.689,-70.79622608760101,25.37831937183722,15
1.69,-70.41616248802696,25.7579941048192,15
1.691,-70.9341337857117,25.23963413813385,15
1.692,-70.31183472127898,25.86154473129849,15
1.693,-71.55835032055427,24.614640858628704,15
1.694,-71.53053674305902,24.642066360743947,15
1.695,-69.9964564079358,26.175758818642603,15
1.696,-70.96807972164606,25.203747826003994,15
1.697,-71.63254744689866,24.538892620260132,15
1.698,-71.27940871034043,24.89164407490485,15
1.699,-71.21840841527096,24.95225728677926,15
1.7,-71.01757907337564,25.15269974433855,15
1.701,-70.70953401946694,25.46035811291084,15
1.702,-70.2927590161987,25.87674662998275,15
1.703,-69.49762925294893,26.671490106316732,15
1.704,-69.3163202250055,26.852413046765285,15
1.705,-69.68369142059976,26.484655963237383,15
